"","Predicted value","True value","Celltype","Normalization method","Deconvolution method"
"5860","0.14700289050743","0.16","CD4T","QN","nnls"
"5861","0.240597970927672","0.29","CD8T","QN","nnls"
"5862","0.247504608817865","0.22","Mono","QN","nnls"
"5863","0.659473048863763","0.67","Neu","QN","nnls"
"5864","0.021102413812956","0.03","NK","QN","nnls"
"5865","0.00590202752196953","0.02","Bcell","QN","nnls"
"5866","0.153197650664945","0.14","CD4T","QN","nnls"
"5867","0.0746461832102724","0.08","CD8T","QN","nnls"
"5868","0.0698645347214771","0.06","Mono","QN","nnls"
"5869","0.250287718542748","0.23","Neu","QN","nnls"
"5870","0.127792456829059","0.11","NK","QN","nnls"
"5871","0.066289083912983","0.08","Bcell","QN","nnls"
"5872","0.0334279552339878","0.06","CD4T","QN","nnls"
"5873","0.286052763042064","0.33","CD8T","QN","nnls"
"5874","0.216814023511354","0.19","Mono","QN","nnls"
"5875","0.642823898825613","0.66","Neu","QN","nnls"
"5876","0.0715061527332622","0.07","NK","QN","nnls"
"5877","0.0493333387922046","0.06","Bcell","QN","nnls"
"5878","0.12474668448522","0.12","CD4T","QN","nnls"
"5879","0.0487136093325638","0.05","CD8T","QN","nnls"
"5880","0.0453666496521195","0.04","Mono","QN","nnls"
"5881","0.705403822146514","0.75","Neu","QN","nnls"
"5882","0.0341327557231922","0.04","NK","QN","nnls"
"5883","0","0.01","Bcell","QN","nnls"
"5884","0.145445946460892","0.13","CD4T","QN","nnls"
"5885","0.0387689876198734","0.02","CD8T","QN","nnls"
"5886","0.0615461268565083","0.05","Mono","QN","nnls"
"5887","0.181772971075315","0.17","Neu","QN","nnls"
"5888","0.247837004300691","0.22","NK","QN","nnls"
"5889","0.188224692921271","0.2","Bcell","QN","nnls"
"5890","0.0881363994094164","0.11","CD4T","QN","nnls"
"5891","0.170586455385499","0.2","CD8T","QN","nnls"
"5892","0.102968563272328","0.1","Mono","QN","nnls"
"5893","0.0475942884609276","0.06","Neu","QN","nnls"
"5894","0.1608347016737","0.15","NK","QN","nnls"
"5895","0.241324523855895","0.26","Bcell","QN","nnls"
"5896","0.181709814744805","0.18","CD4T","QN","nnls"
"5897","0.098227876855859","0.13","CD8T","QN","nnls"
"5898","0.243218131281428","0.22","Mono","QN","nnls"
"5899","0.268799702868702","0.25","Neu","QN","nnls"
"5900","0.118515314848555","0.12","NK","QN","nnls"
"5901","0.142753116813859","0.16","Bcell","QN","nnls"
"5902","0.109851381032183","0.13","CD4T","QN","nnls"
"5903","0.0983183951752071","0.11","CD8T","QN","nnls"
"5904","0.236213596758934","0.23","Mono","QN","nnls"
"5905","0.2269569689306","0.21","Neu","QN","bvls"
"5906","0.169738160442782","0.15","NK","QN","bvls"
"5907","0.171993940284876","0.19","Bcell","QN","bvls"
"5908","0.0528882443941935","0.07","CD4T","QN","bvls"
"5909","0.149168796124857","0.19","CD8T","QN","bvls"
"5910","0.210133396137121","0.19","Mono","QN","bvls"
"5911","0.680081203906285","0.7","Neu","QN","bvls"
"5912","0.00534613166634637","0.02","NK","QN","bvls"
"5913","0.0336640721900835","0.04","Bcell","QN","bvls"
"5914","0.169619221542522","0.15","CD4T","QN","bvls"
"5915","0.041944927449502","0.04","CD8T","QN","bvls"
"5916","0.0553275973264988","0.05","Mono","QN","bvls"
"5917","0.687467774599611","0.73","Neu","QN","bvls"
"5918","0","0","NK","QN","bvls"
"5919","0.0120376640280078","0.02","Bcell","QN","bvls"
"5920","0.100596877174926","0.09","CD4T","QN","bvls"
"5921","0.0690332251382999","0.06","CD8T","QN","bvls"
"5922","0.119131373512866","0.1","Mono","QN","bvls"
"5923","0.621603752590029","0.63","Neu","QN","bvls"
"5924","0.00755433808063007","0.02","NK","QN","bvls"
"5925","0","0.01","Bcell","QN","bvls"
"5926","0.158050832535286","0.16","CD4T","QN","bvls"
"5927","0.123421943507432","0.11","CD8T","QN","bvls"
"5928","0.0721019448334798","0.07","Mono","QN","bvls"
"5929","0.11555810204278","0.11","Neu","QN","bvls"
"5930","0.177693527886503","0.15","NK","QN","bvls"
"5931","0.0579272452234024","0.07","Bcell","QN","bvls"
"5932","0.14700289050743","0.16","CD4T","QN","bvls"
"5933","0.240597970927671","0.29","CD8T","QN","bvls"
"5934","0.247504608817865","0.22","Mono","QN","bvls"
"5935","0.659473048863761","0.67","Neu","QN","bvls"
"5936","0.0211024138129559","0.03","NK","QN","bvls"
"5937","0.00590202752196954","0.02","Bcell","QN","bvls"
"5938","0.153197650664945","0.14","CD4T","QN","bvls"
"5939","0.0746461832102737","0.08","CD8T","QN","bvls"
"5940","0.0698645347214771","0.06","Mono","QN","bvls"
"5941","0.250287718542748","0.23","Neu","QN","bvls"
"5942","0.127792456829059","0.11","NK","QN","bvls"
"5943","0.066289083912983","0.08","Bcell","QN","bvls"
"5944","0.0334279552339877","0.06","CD4T","QN","bvls"
"5945","0.286052763042064","0.33","CD8T","QN","bvls"
"5946","0.216814023511354","0.19","Mono","QN","bvls"
"5947","0.642823898825612","0.66","Neu","QN","bvls"
"5948","0.0715061527332622","0.07","NK","QN","bvls"
"5949","0.0493333387922046","0.06","Bcell","QN","bvls"
"5950","0.12474668448522","0.12","CD4T","QN","bvls"
"5951","0.0487136093325654","0.05","CD8T","QN","bvls"
"5952","0.0453666496521197","0.04","Mono","QN","bvls"
"5953","0.705403822146512","0.75","Neu","QN","bvls"
"5954","0.0341327557231922","0.04","NK","QN","bvls"
"5955","0","0.01","Bcell","QN","bvls"
"5956","0.145445946460892","0.13","CD4T","QN","bvls"
"5957","0.0387689876198747","0.02","CD8T","QN","bvls"
"5958","0.0615461268565084","0.05","Mono","QN","bvls"
"5959","0.181772971075315","0.17","Neu","QN","bvls"
"5960","0.247837004300691","0.22","NK","QN","bvls"
"5961","0.18822469292127","0.2","Bcell","QN","bvls"
"5962","0.0881363994094163","0.11","CD4T","QN","bvls"
"5963","0.170586455385499","0.2","CD8T","QN","bvls"
"5964","0.102968563272328","0.1","Mono","QN","bvls"
"5965","0.0475942884609278","0.06","Neu","QN","bvls"
"5966","0.1608347016737","0.15","NK","QN","bvls"
"5967","0.241324523855894","0.26","Bcell","QN","bvls"
"5968","0.181709814744805","0.18","CD4T","QN","bvls"
"5969","0.0982278768558593","0.13","CD8T","QN","bvls"
"5970","0.243218131281428","0.22","Mono","QN","bvls"
"5971","0.268799702868702","0.25","Neu","QN","bvls"
"5972","0.118515314848555","0.12","NK","QN","bvls"
"5973","0.142753116813859","0.16","Bcell","QN","bvls"
"5974","0.109851381032183","0.13","CD4T","QN","bvls"
"5975","0.0983183951752085","0.11","CD8T","QN","bvls"
"5976","0.236213596758933","0.23","Mono","QN","bvls"
"5977","0.231448732423341","0.21","Neu","QN","epidish"
"5978","0.16867470632098","0.15","NK","QN","epidish"
"5979","0.175617205256183","0.19","Bcell","QN","epidish"
"5980","0.0577750202211426","0.07","CD4T","QN","epidish"
"5981","0.154205330480946","0.19","CD8T","QN","epidish"
"5982","0.212279005297408","0.19","Mono","QN","epidish"
"5983","0.699139646205693","0.7","Neu","QN","epidish"
"5984","0.00414840236695765","0.02","NK","QN","epidish"
"5985","0.0312222334932211","0.04","Bcell","QN","epidish"
"5986","0.172894035931675","0.15","CD4T","QN","epidish"
"5987","0.0341591561284817","0.04","CD8T","QN","epidish"
"5988","0.0584365258739713","0.05","Mono","QN","epidish"
"5989","0.706848338896248","0.73","Neu","QN","epidish"
"5990","0","0","NK","QN","epidish"
"5991","0.0091086319043107","0.02","Bcell","QN","epidish"
"5992","0.0971419698646481","0.09","CD4T","QN","epidish"
"5993","0.0631895492398582","0.06","CD8T","QN","epidish"
"5994","0.123711510094935","0.1","Mono","QN","epidish"
"5995","0.642521865642923","0.63","Neu","QN","epidish"
"5996","0.00387266659966878","0.02","NK","QN","epidish"
"5997","0","0.01","Bcell","QN","epidish"
"5998","0.160752007004376","0.16","CD4T","QN","epidish"
"5999","0.118433917418201","0.11","CD8T","QN","epidish"
"6000","0.0744195433348314","0.07","Mono","QN","epidish"
"6001","0.119339868282336","0.11","Neu","QN","epidish"
"6002","0.174851089173831","0.15","NK","QN","epidish"
"6003","0.0611966133388587","0.07","Bcell","QN","epidish"
"6004","0.152158977201442","0.16","CD4T","QN","epidish"
"6005","0.247485610384025","0.29","CD8T","QN","epidish"
"6006","0.244967841619508","0.22","Mono","QN","epidish"
"6007","0.678549996423727","0.67","Neu","QN","epidish"
"6008","0.0201323792021264","0.03","NK","QN","epidish"
"6009","0.00350845235222695","0.02","Bcell","QN","epidish"
"6010","0.153001635622844","0.14","CD4T","QN","epidish"
"6011","0.0742104111148926","0.08","CD8T","QN","epidish"
"6012","0.0705971252841825","0.06","Mono","QN","epidish"
"6013","0.254493782965163","0.23","Neu","QN","epidish"
"6014","0.126117584590704","0.11","NK","QN","epidish"
"6015","0.0701422639761035","0.08","Bcell","QN","epidish"
"6016","0.0362034068397278","0.06","CD4T","QN","epidish"
"6017","0.296116701525595","0.33","CD8T","QN","epidish"
"6018","0.216926260102707","0.19","Mono","QN","epidish"
"6019","0.670477201384879","0.66","Neu","QN","epidish"
"6020","0.0700719728839696","0.07","NK","QN","epidish"
"6021","0.0483654491929921","0.06","Bcell","QN","epidish"
"6022","0.123157852268922","0.12","CD4T","QN","epidish"
"6023","0.0409093067640025","0.05","CD8T","QN","epidish"
"6024","0.0470182175052348","0.04","Mono","QN","epidish"
"6025","0.726449693656769","0.75","Neu","QN","epidish"
"6026","0.0338613604662716","0.04","NK","QN","epidish"
"6027","0","0.01","Bcell","QN","epidish"
"6028","0.146636343804408","0.13","CD4T","QN","epidish"
"6029","0.0260029457818255","0.02","CD8T","QN","epidish"
"6030","0.0670496562907266","0.05","Mono","QN","epidish"
"6031","0.187812364249979","0.17","Neu","QN","epidish"
"6032","0.247243053539755","0.22","NK","QN","epidish"
"6033","0.1917418351364","0.2","Bcell","QN","epidish"
"6034","0.09655546431395","0.11","CD4T","QN","epidish"
"6035","0.17098517667291","0.2","CD8T","QN","epidish"
"6036","0.105662106087006","0.1","Mono","QN","epidish"
"6037","0.0528746746474553","0.06","Neu","QN","epidish"
"6038","0.164931188113456","0.15","NK","QN","epidish"
"6039","0.244267572073733","0.26","Bcell","QN","epidish"
"6040","0.186000073036811","0.18","CD4T","QN","epidish"
"6041","0.102460712921322","0.13","CD8T","QN","epidish"
"6042","0.249465779207223","0.22","Mono","QN","epidish"
"6043","0.278091189543369","0.25","Neu","QN","epidish"
"6044","0.118937517950858","0.12","NK","QN","epidish"
"6045","0.147576014140819","0.16","Bcell","QN","epidish"
"6046","0.113324687018525","0.13","CD4T","QN","epidish"
"6047","0.0968715624580805","0.11","CD8T","QN","epidish"
"6048","0.245199028888349","0.23","Mono","QN","epidish"
"6049","0.226956968930599","0.21","Neu","QN","minfi"
"6050","0.169738160442777","0.15","NK","QN","minfi"
"6051","0.171993940284871","0.19","Bcell","QN","minfi"
"6052","0.0528882443942108","0.07","CD4T","QN","minfi"
"6053","0.149168796124849","0.19","CD8T","QN","minfi"
"6054","0.210133396137122","0.19","Mono","QN","minfi"
"6055","0.680081203906275","0.7","Neu","QN","minfi"
"6056","0.00534613166634187","0.02","NK","QN","minfi"
"6057","0.0336640721900811","0.04","Bcell","QN","minfi"
"6058","0.169619221542527","0.15","CD4T","QN","minfi"
"6059","0.0419449274495068","0.04","CD8T","QN","minfi"
"6060","0.0553275973265026","0.05","Mono","QN","minfi"
"6061","0.687467774599609","0.73","Neu","QN","minfi"
"6062","0","0","NK","QN","minfi"
"6063","0.0120376640280084","0.02","Bcell","QN","minfi"
"6064","0.100596877174909","0.09","CD4T","QN","minfi"
"6065","0.0690332251383114","0.06","CD8T","QN","minfi"
"6066","0.119131373512873","0.1","Mono","QN","minfi"
"6067","0.621603752590026","0.63","Neu","QN","minfi"
"6068","0.00755433808062376","0.02","NK","QN","minfi"
"6069","0","0.01","Bcell","QN","minfi"
"6070","0.158050832535269","0.16","CD4T","QN","minfi"
"6071","0.123421943507448","0.11","CD8T","QN","minfi"
"6072","0.0721019448334905","0.07","Mono","QN","minfi"
"6073","0.115558102042786","0.11","Neu","QN","minfi"
"6074","0.177693527886495","0.15","NK","QN","minfi"
"6075","0.0579272452234028","0.07","Bcell","QN","minfi"
"6076","0.147002890507388","0.16","CD4T","QN","minfi"
"6077","0.240597970927715","0.29","CD8T","QN","minfi"
"6078","0.247504608817862","0.22","Mono","QN","minfi"
"6079","0.659473048863751","0.67","Neu","QN","minfi"
"6080","0.0211024138129624","0.03","NK","QN","minfi"
"6081","0.00590202752196934","0.02","Bcell","QN","minfi"
"6082","0.153197650664967","0.14","CD4T","QN","minfi"
"6083","0.0746461832102512","0.08","CD8T","QN","minfi"
"6084","0.0698645347214817","0.06","Mono","QN","minfi"
"6085","0.25028771854274","0.23","Neu","QN","minfi"
"6086","0.127792456829043","0.11","NK","QN","minfi"
"6087","0.0662890839129815","0.08","Bcell","QN","minfi"
"6088","0.0334279552339315","0.06","CD4T","QN","minfi"
"6089","0.286052763042127","0.33","CD8T","QN","minfi"
"6090","0.216814023511369","0.19","Mono","QN","minfi"
"6091","0.642823898825614","0.66","Neu","QN","minfi"
"6092","0.0715061527332602","0.07","NK","QN","minfi"
"6093","0.0493333387921999","0.06","Bcell","QN","minfi"
"6094","0.124746684485209","0.12","CD4T","QN","minfi"
"6095","0.0487136093325811","0.05","CD8T","QN","minfi"
"6096","0.0453666496521169","0.04","Mono","QN","minfi"
"6097","0.705403822146516","0.75","Neu","QN","minfi"
"6098","0.0341327557232067","0.04","NK","QN","minfi"
"6099","0","0.01","Bcell","QN","minfi"
"6100","0.145445946460933","0.13","CD4T","QN","minfi"
"6101","0.0387689876198255","0.02","CD8T","QN","minfi"
"6102","0.0615461268565015","0.05","Mono","QN","minfi"
"6103","0.181772971075314","0.17","Neu","QN","minfi"
"6104","0.247837004300705","0.22","NK","QN","minfi"
"6105","0.188224692921276","0.2","Bcell","QN","minfi"
"6106","0.0881363994094265","0.11","CD4T","QN","minfi"
"6107","0.170586455385475","0.2","CD8T","QN","minfi"
"6108","0.102968563272326","0.1","Mono","QN","minfi"
"6109","0.0475942884609378","0.06","Neu","QN","minfi"
"6110","0.160834701673701","0.15","NK","QN","minfi"
"6111","0.241324523855896","0.26","Bcell","QN","minfi"
"6112","0.181709814744769","0.18","CD4T","QN","minfi"
"6113","0.0982278768558858","0.13","CD8T","QN","minfi"
"6114","0.243218131281424","0.22","Mono","QN","minfi"
"6115","0.268799702868705","0.25","Neu","QN","minfi"
"6116","0.118515314848556","0.12","NK","QN","minfi"
"6117","0.142753116813852","0.16","Bcell","QN","minfi"
"6118","0.109851381032208","0.13","CD4T","QN","minfi"
"6119","0.098318395175187","0.11","CD8T","QN","minfi"
"6120","0.236213596758933","0.23","Mono","QN","minfi"
"6121","0.224836664230945","0.21","Neu","QN","methylresolver"
"6122","0.167179303436741","0.15","NK","QN","methylresolver"
"6123","0.174327973276613","0.19","Bcell","QN","methylresolver"
"6124","0.0658921741888819","0.07","CD4T","QN","methylresolver"
"6125","0.149743927083093","0.19","CD8T","QN","methylresolver"
"6126","0.213077595513634","0.19","Mono","QN","methylresolver"
"6127","0.666920231551886","0.7","Neu","QN","methylresolver"
"6128","0.0126324953515641","0.02","NK","QN","methylresolver"
"6129","0.034943151435803","0.04","Bcell","QN","methylresolver"
"6130","0.178564609478702","0.15","CD4T","QN","methylresolver"
"6131","0.0304407019919377","0.04","CD8T","QN","methylresolver"
"6132","0.0647639590240202","0.05","Mono","QN","methylresolver"
"6133","0.682800668798087","0.73","Neu","QN","methylresolver"
"6134","-0.00685719997660659","0","NK","QN","methylresolver"
"6135","0.0106849799243512","0.02","Bcell","QN","methylresolver"
"6136","0.0959759620868544","0.09","CD4T","QN","methylresolver"
"6137","0.0577831753341055","0.06","CD8T","QN","methylresolver"
"6138","0.122396853043249","0.1","Mono","QN","methylresolver"
"6139","0.601110745211336","0.63","Neu","QN","methylresolver"
"6140","0.0128559137304456","0.02","NK","QN","methylresolver"
"6141","-0.000205334144007036","0.01","Bcell","QN","methylresolver"
"6142","0.166603591950343","0.16","CD4T","QN","methylresolver"
"6143","0.109093253239727","0.11","CD8T","QN","methylresolver"
"6144","0.0799588332386015","0.07","Mono","QN","methylresolver"
"6145","0.125530485245269","0.11","Neu","QN","methylresolver"
"6146","0.174435829793528","0.15","NK","QN","methylresolver"
"6147","0.0679115784343531","0.07","Bcell","QN","methylresolver"
"6148","0.162789174044454","0.16","CD4T","QN","methylresolver"
"6149","0.251929239239632","0.29","CD8T","QN","methylresolver"
"6150","0.241259362981811","0.22","Mono","QN","methylresolver"
"6151","0.652717176573957","0.67","Neu","QN","methylresolver"
"6152","0.0239607827782562","0.03","NK","QN","methylresolver"
"6153","0.00760992020160515","0.02","Bcell","QN","methylresolver"
"6154","0.147868337357837","0.14","CD4T","QN","methylresolver"
"6155","0.0791016892213653","0.08","CD8T","QN","methylresolver"
"6156","0.0678428458802129","0.06","Mono","QN","methylresolver"
"6157","0.246019879988838","0.23","Neu","QN","methylresolver"
"6158","0.127702208716143","0.11","NK","QN","methylresolver"
"6159","0.0735882087916405","0.08","Bcell","QN","methylresolver"
"6160","0.0394420621310249","0.06","CD4T","QN","methylresolver"
"6161","0.300375507552995","0.33","CD8T","QN","methylresolver"
"6162","0.219068853053113","0.19","Mono","QN","methylresolver"
"6163","0.636014137290303","0.66","Neu","QN","methylresolver"
"6164","0.0658160078390616","0.07","NK","QN","methylresolver"
"6165","0.0472246002657687","0.06","Bcell","QN","methylresolver"
"6166","0.117476716890927","0.12","CD4T","QN","methylresolver"
"6167","0.0419202613167842","0.05","CD8T","QN","methylresolver"
"6168","0.0447066017350754","0.04","Mono","QN","methylresolver"
"6169","0.690462731195938","0.75","Neu","QN","methylresolver"
"6170","0.0389648086962617","0.04","NK","QN","methylresolver"
"6171","-0.0021707962584581","0.01","Bcell","QN","methylresolver"
"6172","0.150314571825777","0.13","CD4T","QN","methylresolver"
"6173","0.0214973683428882","0.02","CD8T","QN","methylresolver"
"6174","0.0715797517707739","0.05","Mono","QN","methylresolver"
"6175","0.186986333548472","0.17","Neu","QN","methylresolver"
"6176","0.245494551990865","0.22","NK","QN","methylresolver"
"6177","0.18722462493367","0.2","Bcell","QN","methylresolver"
"6178","0.102659263791901","0.11","CD4T","QN","methylresolver"
"6179","0.168897406748372","0.2","CD8T","QN","methylresolver"
"6180","0.111817571531854","0.1","Mono","QN","methylresolver"
"6181","0.0554935169308155","0.06","Neu","QN","methylresolver"
"6182","0.163483765707624","0.15","NK","QN","methylresolver"
"6183","0.242813921147696","0.26","Bcell","QN","methylresolver"
"6184","0.181972943128454","0.18","CD4T","QN","methylresolver"
"6185","0.0942773973716528","0.13","CD8T","QN","methylresolver"
"6186","0.247450087058946","0.22","Mono","QN","methylresolver"
"6187","0.268960836132358","0.25","Neu","QN","methylresolver"
"6188","0.108940960235642","0.12","NK","QN","methylresolver"
"6189","0.145894422619107","0.16","Bcell","QN","methylresolver"
"6190","0.113886790097632","0.13","CD4T","QN","methylresolver"
"6191","0.0920352805497752","0.11","CD8T","QN","methylresolver"
"6192","0.233511954481522","0.23","Mono","QN","methylresolver"
"6193","0.231381089593125","0.21","Neu","QN","meth_atlas"
